method,id,set,group_id,fold,score,boundary,tie,predicted_fpq
hidden,fpq_407,fpq,g_e2af5323aeb7414f,3,-0.7879505157470703,0.0,0,0
hidden,fpq_408,fpq,g_e2af5323aeb7414f,3,0.7256559133529663,0.0,0,1
hidden,fpq_429,fpq,g_1ee4035c6638d7bd,3,0.375589519739151,0.0,0,1
hidden,fpq_438,fpq,g_0115bbd0b63fe0ec,3,1.1822127103805542,0.0,0,1
hidden,fpq_443,fpq,g_364e149fa9d4f87f,3,-0.2963491678237915,0.0,0,0
hidden,fpq_48,fpq,g_677a9285e0f3e5de,3,2.2782654762268066,0.0,0,1
hidden,fpq_49,fpq,g_677a9285e0f3e5de,3,1.963759183883667,0.0,0,1
hidden,fpq_492,fpq,g_24c2810a7515e42d,3,0.09341961145401001,0.0,0,1
hidden,fpq_50,fpq,g_677a9285e0f3e5de,3,2.35964035987854,0.0,0,1
hidden,fpq_505,fpq,g_d2e1c875a2cc9a5c,3,1.4646893739700317,0.0,0,1
hidden,fpq_534,fpq,g_6e51e9ca91a6b310,3,1.540199875831604,0.0,0,1
hidden,fpq_535,fpq,g_6e51e9ca91a6b310,3,0.9469263553619385,0.0,0,1
hidden,fpq_560,fpq,g_a9f94b25b9241449,3,0.08556622266769409,0.0,0,1
hidden,fpq_563,fpq,g_6511bae2f73d8756,3,1.4315072298049927,0.0,0,1
hidden,fpq_564,fpq,g_4bea3a7efaf6846e,3,0.7275774478912354,0.0,0,1
hidden,fpq_593,fpq,g_ed0fffb3c2864c4b,3,-0.971648097038269,0.0,0,0
hidden,fpq_60,fpq,g_3e9b3f17bf68f43b,3,0.5108454823493958,0.0,0,1
hidden,fpq_617,fpq,g_f5ad3ce90fb8e435,3,2.25681209564209,0.0,0,1
hidden,fpq_618,fpq,g_f5ad3ce90fb8e435,3,0.4060066044330597,0.0,0,1
hidden,fpq_624,fpq,g_50755827d69bcd14,3,0.6110944747924805,0.0,0,1
hidden,fpq_631,fpq,g_d42de5a23d21046b,3,1.8174207210540771,0.0,0,1
hidden,fpq_632,fpq,g_d42de5a23d21046b,3,1.1412452459335327,0.0,0,1
hidden,fpq_633,fpq,g_d42de5a23d21046b,3,-2.0342133045196533,0.0,0,0
hidden,fpq_652,fpq,g_a11eb7ec011a3efc,3,1.870039463043213,0.0,0,1
hidden,fpq_687,fpq,g_ce8c27d75c213f16,3,0.8075788021087646,0.0,0,1
hidden,fpq_689,fpq,g_ce8c27d75c213f16,3,0.8024090528488159,0.0,0,1
hidden,fpq_699,fpq,g_dd0725db080da088,3,-1.6833744049072266,0.0,0,0
hidden,fpq_706,fpq,g_febeb13ab3854627,3,2.2111363410949707,0.0,0,1
hidden,fpq_740,fpq,g_2f72bb4be6403b44,3,1.651335597038269,0.0,0,1
hidden,fpq_749,fpq,g_86438a78d793baa9,3,0.5950056314468384,0.0,0,1
hidden,fpq_761,fpq,g_e92017decc3e369f,3,2.697554349899292,0.0,0,1
hidden,fpq_771,fpq,g_8f401a225532467d,3,-0.38482850790023804,0.0,0,0
hidden,fpq_772,fpq,g_8f401a225532467d,3,-0.698383092880249,0.0,0,0
hidden,fpq_789,fpq,g_8e3b98a6c1d1d8e5,3,0.8141487240791321,0.0,0,1
hidden,fpq_797,fpq,g_331c7cc9179e1c1a,3,1.156000018119812,0.0,0,1
hidden,fpq_798,fpq,g_331c7cc9179e1c1a,3,1.2081406116485596,0.0,0,1
hidden,fpq_799,fpq,g_530a5de630a03a77,3,1.3036198616027832,0.0,0,1
hidden,fpq_806,fpq,g_a3eb2eadc31e0867,3,-1.443617582321167,0.0,0,0
hidden,fpq_807,fpq,g_a3eb2eadc31e0867,3,0.9063804745674133,0.0,0,1
hidden,fpq_808,fpq,g_8d9454600169c6b2,3,-1.717261552810669,0.0,0,0
hidden,fpq_81,fpq,g_bf7120dde2b7a065,3,1.868919849395752,0.0,0,1
hidden,fpq_82,fpq,g_13a47a3e847a04f6,3,-0.567957878112793,0.0,0,0
hidden,fpq_832,fpq,g_4856ccb2444ee815,3,1.4086965322494507,0.0,0,1
hidden,fpq_863,fpq,g_5f056dbe40531947,3,1.577458143234253,0.0,0,1
hidden,fpq_864,fpq,g_5f056dbe40531947,3,-0.801584005355835,0.0,0,0
hidden,nfp_1000,nfp,g_b515ce473d61814c,3,2.0345280170440674,0.0,0,1
hidden,nfp_1001,nfp,g_2bb1095ecad09dfe,3,0.0820467472076416,0.0,0,1
hidden,nfp_1008,nfp,g_72dee60505a8a41c,3,0.45504528284072876,0.0,0,1
hidden,nfp_1026,nfp,g_0fa64114423bfadd,3,-0.6906212568283081,0.0,0,0
hidden,nfp_1028,nfp,g_9d078dce2f08f4a2,3,1.2580034732818604,0.0,0,1
hidden,nfp_1029,nfp,g_5acdd4fa38837fab,3,0.8010143041610718,0.0,0,1
hidden,nfp_1032,nfp,g_a69e35017720c04d,3,0.42280980944633484,0.0,0,1
hidden,nfp_1039,nfp,g_b2741745864ec3c4,3,-0.8836348056793213,0.0,0,0
hidden,nfp_1041,nfp,g_e0d1d4f7260b07d8,3,0.7787669897079468,0.0,0,1
hidden,nfp_1053,nfp,g_82305c525bae71ce,3,2.7134790420532227,0.0,0,1
hidden,nfp_1060,nfp,g_1bcd350208021c58,3,0.43273258209228516,0.0,0,1
hidden,nfp_1075,nfp,g_fd82b773057129b5,3,0.1422637701034546,0.0,0,1
hidden,nfp_1078,nfp,g_ebdbe98d9e748ebc,3,-0.03218400478363037,0.0,0,0
hidden,nfp_1079,nfp,g_b067fbc42e1b96d0,3,-0.29663175344467163,0.0,0,0
hidden,nfp_1088,nfp,g_7cbb865a72ea4512,3,-0.15959173440933228,0.0,0,0
hidden,nfp_1090,nfp,g_a821a3e2c0cf44ca,3,-0.08539086580276489,0.0,0,0
hidden,nfp_1091,nfp,g_fda86c97edf476e0,3,-0.03740733861923218,0.0,0,0
hidden,nfp_1093,nfp,g_c133e7884ff15bf3,3,0.0761181116104126,0.0,0,1
hidden,nfp_1102,nfp,g_c43ae36246c19be8,3,-1.3922605514526367,0.0,0,0
hidden,nfp_1109,nfp,g_fea7f11d2e3a626a,3,-0.26147836446762085,0.0,0,0
hidden,nfp_1113,nfp,g_b659e249edfbdf68,3,-0.25160837173461914,0.0,0,0
hidden,nfp_1121,nfp,g_ef0538784fe1ffc5,3,0.03049337863922119,0.0,0,1
hidden,nfp_1124,nfp,g_df1414fe7d9fb750,3,-1.0855934619903564,0.0,0,0
hidden,nfp_1125,nfp,g_18b376e84af637f3,3,-0.196524977684021,0.0,0,0
hidden,nfp_1133,nfp,g_3768a7d9c374e060,3,-0.3175240755081177,0.0,0,0
hidden,nfp_1134,nfp,g_494d451eb99fad4b,3,-0.5977790355682373,0.0,0,0
hidden,nfp_1137,nfp,g_9ba118a134d88e59,3,-0.417783260345459,0.0,0,0
hidden,nfp_1141,nfp,g_1e7c9dc5e4b83795,3,-0.9624745845794678,0.0,0,0
hidden,nfp_1146,nfp,g_27cc601d9bd91fc4,3,-0.4705162048339844,0.0,0,0
mean,fpq_10,fpq,g_9d7d75a393bdae8d,3,5.56679630279541,1.869102954864502,0,1
mean,fpq_108,fpq,g_7680854e5870d6a8,3,4.595338821411133,1.869102954864502,0,1
mean,fpq_11,fpq,g_9d7d75a393bdae8d,3,3.7729992866516113,1.869102954864502,0,1
mean,fpq_110,fpq,g_aa56a97d51214254,3,3.3643479347229004,1.869102954864502,0,1
mean,fpq_12,fpq,g_9d7d75a393bdae8d,3,4.791380405426025,1.869102954864502,0,1
mean,fpq_121,fpq,g_a004f0219676686b,3,2.8298861980438232,1.869102954864502,0,1
mean,fpq_125,fpq,g_ae1f993609e0900e,3,5.864973545074463,1.869102954864502,0,1
mean,fpq_128,fpq,g_8428aa2091ed4e7b,3,-1.0826364755630493,1.869102954864502,0,0
mean,fpq_129,fpq,g_60f23bee598c8a90,3,-2.0095114707946777,1.869102954864502,0,0
mean,fpq_130,fpq,g_60f23bee598c8a90,3,-0.7552775144577026,1.869102954864502,0,0
mean,fpq_139,fpq,g_a4f8a8e72b9e76b4,3,4.2410759925842285,1.869102954864502,0,1
mean,fpq_142,fpq,g_4b774c3ac99a8ba1,3,5.818078994750977,1.869102954864502,0,1
mean,fpq_143,fpq,g_6e51e9ca91a6b310,3,4.344787120819092,1.869102954864502,0,1
mean,fpq_144,fpq,g_6e51e9ca91a6b310,3,7.302031517028809,1.869102954864502,0,1
mean,fpq_149,fpq,g_f2bcd9d2bd1368c5,3,-1.2252510786056519,1.869102954864502,0,0
mean,fpq_15,fpq,g_bf7120dde2b7a065,3,3.8840723037719727,1.869102954864502,0,1
mean,fpq_159,fpq,g_e7e954d0b1a2d7b7,3,2.5512948036193848,1.869102954864502,0,1
mean,fpq_169,fpq,g_387557522a3aaca9,3,5.682577133178711,1.869102954864502,0,1
mean,fpq_170,fpq,g_387557522a3aaca9,3,0.32554173469543457,1.869102954864502,0,0
mean,fpq_173,fpq,g_5e7c0751a50b4597,3,5.601075172424316,1.869102954864502,0,1
mean,fpq_174,fpq,g_262103bde855ebbb,3,2.6535723209381104,1.869102954864502,0,1
mean,fpq_181,fpq,g_d8d1c195dfeca667,3,3.514479398727417,1.869102954864502,0,1
mean,fpq_182,fpq,g_d8d1c195dfeca667,3,2.4403107166290283,1.869102954864502,0,1
mean,fpq_184,fpq,g_d8d1c195dfeca667,3,0.1699836254119873,1.869102954864502,0,0
mean,fpq_185,fpq,g_09389edfbb93b248,3,2.3536477088928223,1.869102954864502,0,1
mean,fpq_186,fpq,g_09389edfbb93b248,3,3.32789945602417,1.869102954864502,0,1
mean,fpq_191,fpq,g_65a55fbfe45cf18c,3,1.643841028213501,1.869102954864502,0,0
mean,fpq_192,fpq,g_65a55fbfe45cf18c,3,-1.8561817407608032,1.869102954864502,0,0
mean,fpq_197,fpq,g_485ec2fd456f4df7,3,1.3058245182037354,1.869102954864502,0,0
mean,fpq_198,fpq,g_f345a4475fa51f95,3,-0.5583140850067139,1.869102954864502,0,0
mean,fpq_202,fpq,g_9e56296cfa23f1e7,3,3.0785133838653564,1.869102954864502,0,1
mean,fpq_205,fpq,g_15c6fe97d8e2f6e0,3,4.129319190979004,1.869102954864502,0,1
mean,fpq_206,fpq,g_15c6fe97d8e2f6e0,3,6.517094612121582,1.869102954864502,0,1
mean,fpq_207,fpq,g_15c6fe97d8e2f6e0,3,4.306356906890869,1.869102954864502,0,1
mean,fpq_208,fpq,g_6595cb9cf7dd268d,3,3.636779308319092,1.869102954864502,0,1
mean,fpq_220,fpq,g_e88d95fcd902f167,3,4.1917405128479,1.869102954864502,0,1
mean,fpq_222,fpq,g_884e56b99d8764d7,3,6.971587657928467,1.869102954864502,0,1
mean,fpq_225,fpq,g_702204dfce746542,3,0.5043706893920898,1.869102954864502,0,0
mean,fpq_227,fpq,g_0243a11f53c40470,3,0.5124053955078125,1.869102954864502,0,0
mean,fpq_228,fpq,g_0243a11f53c40470,3,2.37235689163208,1.869102954864502,0,1
mean,fpq_230,fpq,g_a1de105f42d2030f,3,1.8340675830841064,1.869102954864502,0,0
mean,fpq_231,fpq,g_a1de105f42d2030f,3,1.3923490047454834,1.869102954864502,0,0
mean,fpq_232,fpq,g_a1de105f42d2030f,3,-1.8314300775527954,1.869102954864502,0,0
mean,fpq_233,fpq,g_a1de105f42d2030f,3,3.125837802886963,1.869102954864502,0,1
mean,fpq_234,fpq,g_a1de105f42d2030f,3,3.051389694213867,1.869102954864502,0,1
mean,fpq_247,fpq,g_5bbb16d8d84399dc,3,2.955510139465332,1.869102954864502,0,1
mean,fpq_250,fpq,g_3a639c3577edbd5d,3,4.847727298736572,1.869102954864502,0,1
mean,fpq_251,fpq,g_3a639c3577edbd5d,3,5.734512805938721,1.869102954864502,0,1
mean,fpq_257,fpq,g_bf7120dde2b7a065,3,1.4955871105194092,1.869102954864502,0,0
mean,fpq_258,fpq,g_bf7120dde2b7a065,3,5.040584087371826,1.869102954864502,0,1
mean,fpq_259,fpq,g_f1911448fada53f3,3,5.217897891998291,1.869102954864502,0,1
mean,fpq_260,fpq,g_f1911448fada53f3,3,5.392054080963135,1.869102954864502,0,1
mean,fpq_265,fpq,g_e784d5f2127d8f1d,3,0.09047245979309082,1.869102954864502,0,0
mean,fpq_266,fpq,g_e784d5f2127d8f1d,3,4.010319232940674,1.869102954864502,0,1
mean,fpq_273,fpq,g_15c6fe97d8e2f6e0,3,4.605498790740967,1.869102954864502,0,1
mean,fpq_274,fpq,g_5774dd35ca3698fa,3,-2.6673214435577393,1.869102954864502,0,0
mean,fpq_275,fpq,g_db97c68cc2b3b713,3,5.65156364440918,1.869102954864502,0,1
mean,fpq_276,fpq,g_db97c68cc2b3b713,3,3.4512598514556885,1.869102954864502,0,1
mean,fpq_277,fpq,g_9e56296cfa23f1e7,3,5.264573097229004,1.869102954864502,0,1
mean,fpq_285,fpq,g_5bbb16d8d84399dc,3,-0.9713643789291382,1.869102954864502,0,0
mean,fpq_292,fpq,g_b32ab8ff142226e5,3,2.8021183013916016,1.869102954864502,0,1
mean,fpq_295,fpq,g_b927c8cae6c10337,3,-0.41259002685546875,1.869102954864502,0,0
mean,fpq_305,fpq,g_7a965a3904fbae5f,3,-2.074664831161499,1.869102954864502,0,0
mean,fpq_309,fpq,g_f2bcd9d2bd1368c5,3,2.1207451820373535,1.869102954864502,0,1
mean,fpq_343,fpq,g_38218b79b5b3af5f,3,6.546382427215576,1.869102954864502,0,1
mean,fpq_378,fpq,g_ea03550ceee73397,3,3.815570592880249,1.869102954864502,0,1
mean,fpq_379,fpq,g_ea03550ceee73397,3,2.66357159614563,1.869102954864502,0,1
mean,fpq_380,fpq,g_645d45fa5925f541,3,3.7663583755493164,1.869102954864502,0,1
mean,fpq_386,fpq,g_f22f3efa712c221d,3,3.976320266723633,1.869102954864502,0,1
mean,fpq_396,fpq,g_4bea3a7efaf6846e,3,2.910740375518799,1.869102954864502,0,1
mean,fpq_40,fpq,g_180a2f4fb476a8da,3,5.989598274230957,1.869102954864502,0,1
mean,fpq_405,fpq,g_e2af5323aeb7414f,3,3.220221996307373,1.869102954864502,0,1
mean,fpq_407,fpq,g_e2af5323aeb7414f,3,-2.2034826278686523,1.869102954864502,0,0
mean,fpq_408,fpq,g_e2af5323aeb7414f,3,5.6843719482421875,1.869102954864502,0,1
mean,fpq_429,fpq,g_1ee4035c6638d7bd,3,-0.4083902835845947,1.869102954864502,0,0
mean,fpq_438,fpq,g_0115bbd0b63fe0ec,3,4.053310871124268,1.869102954864502,0,1
mean,fpq_443,fpq,g_364e149fa9d4f87f,3,-1.1267223358154297,1.869102954864502,0,0
mean,fpq_48,fpq,g_677a9285e0f3e5de,3,4.942599296569824,1.869102954864502,0,1
mean,fpq_49,fpq,g_677a9285e0f3e5de,3,3.7544097900390625,1.869102954864502,0,1
mean,fpq_492,fpq,g_24c2810a7515e42d,3,3.423239231109619,1.869102954864502,0,1
mean,fpq_50,fpq,g_677a9285e0f3e5de,3,5.6025872230529785,1.869102954864502,0,1
mean,fpq_505,fpq,g_d2e1c875a2cc9a5c,3,4.512390613555908,1.869102954864502,0,1
mean,fpq_534,fpq,g_6e51e9ca91a6b310,3,6.1868438720703125,1.869102954864502,0,1
mean,fpq_535,fpq,g_6e51e9ca91a6b310,3,5.640215873718262,1.869102954864502,0,1
mean,fpq_560,fpq,g_a9f94b25b9241449,3,-1.2467149496078491,1.869102954864502,0,0
mean,fpq_563,fpq,g_6511bae2f73d8756,3,3.8685317039489746,1.869102954864502,0,1
mean,fpq_564,fpq,g_4bea3a7efaf6846e,3,1.3588200807571411,1.869102954864502,0,0
mean,fpq_593,fpq,g_ed0fffb3c2864c4b,3,-3.284965753555298,1.869102954864502,0,0
mean,fpq_60,fpq,g_3e9b3f17bf68f43b,3,2.7991504669189453,1.869102954864502,0,1
mean,fpq_617,fpq,g_f5ad3ce90fb8e435,3,4.8394598960876465,1.869102954864502,0,1
mean,fpq_618,fpq,g_f5ad3ce90fb8e435,3,3.3476057052612305,1.869102954864502,0,1
mean,fpq_624,fpq,g_50755827d69bcd14,3,4.3294806480407715,1.869102954864502,0,1
mean,fpq_631,fpq,g_d42de5a23d21046b,3,3.9528255462646484,1.869102954864502,0,1
mean,fpq_632,fpq,g_d42de5a23d21046b,3,3.7743542194366455,1.869102954864502,0,1
mean,fpq_633,fpq,g_d42de5a23d21046b,3,-1.321347713470459,1.869102954864502,0,0
mean,fpq_652,fpq,g_a11eb7ec011a3efc,3,6.45223331451416,1.869102954864502,0,1
mean,fpq_687,fpq,g_ce8c27d75c213f16,3,3.5412378311157227,1.869102954864502,0,1
mean,fpq_689,fpq,g_ce8c27d75c213f16,3,3.6395134925842285,1.869102954864502,0,1
mean,fpq_699,fpq,g_dd0725db080da088,3,-2.9664883613586426,1.869102954864502,0,0
mean,fpq_706,fpq,g_febeb13ab3854627,3,7.284995079040527,1.869102954864502,0,1
mean,fpq_740,fpq,g_2f72bb4be6403b44,3,6.320275783538818,1.869102954864502,0,1
mean,fpq_749,fpq,g_86438a78d793baa9,3,2.759847640991211,1.869102954864502,0,1
mean,fpq_761,fpq,g_e92017decc3e369f,3,5.053280353546143,1.869102954864502,0,1
mean,fpq_771,fpq,g_8f401a225532467d,3,1.3669002056121826,1.869102954864502,0,0
mean,fpq_772,fpq,g_8f401a225532467d,3,3.6125032901763916,1.869102954864502,0,1
mean,fpq_789,fpq,g_8e3b98a6c1d1d8e5,3,4.104981899261475,1.869102954864502,0,1
mean,fpq_797,fpq,g_331c7cc9179e1c1a,3,5.2435078620910645,1.869102954864502,0,1
mean,fpq_798,fpq,g_331c7cc9179e1c1a,3,4.628190517425537,1.869102954864502,0,1
mean,fpq_799,fpq,g_530a5de630a03a77,3,3.3144571781158447,1.869102954864502,0,1
mean,fpq_806,fpq,g_a3eb2eadc31e0867,3,-2.1527934074401855,1.869102954864502,0,0
mean,fpq_807,fpq,g_a3eb2eadc31e0867,3,5.101944446563721,1.869102954864502,0,1
mean,fpq_808,fpq,g_8d9454600169c6b2,3,-2.374485969543457,1.869102954864502,0,0
mean,fpq_81,fpq,g_bf7120dde2b7a065,3,5.846982479095459,1.869102954864502,0,1
mean,fpq_82,fpq,g_13a47a3e847a04f6,3,2.0371124744415283,1.869102954864502,0,1
mean,fpq_832,fpq,g_4856ccb2444ee815,3,3.0858006477355957,1.869102954864502,0,1
mean,fpq_863,fpq,g_5f056dbe40531947,3,3.9178497791290283,1.869102954864502,0,1
mean,fpq_864,fpq,g_5f056dbe40531947,3,-2.0611042976379395,1.869102954864502,0,0
mean,nfp_1000,nfp,g_b515ce473d61814c,3,5.413254737854004,1.869102954864502,0,1
mean,nfp_1001,nfp,g_2bb1095ecad09dfe,3,0.9251927137374878,1.869102954864502,0,0
mean,nfp_1008,nfp,g_72dee60505a8a41c,3,5.061850547790527,1.869102954864502,0,1
mean,nfp_1026,nfp,g_0fa64114423bfadd,3,1.7786951065063477,1.869102954864502,0,0
mean,nfp_1028,nfp,g_9d078dce2f08f4a2,3,5.420301914215088,1.869102954864502,0,1
mean,nfp_1029,nfp,g_5acdd4fa38837fab,3,4.584438323974609,1.869102954864502,0,1
mean,nfp_1032,nfp,g_a69e35017720c04d,3,2.2936811447143555,1.869102954864502,0,1
mean,nfp_1039,nfp,g_b2741745864ec3c4,3,1.9020925760269165,1.869102954864502,0,1
mean,nfp_1041,nfp,g_e0d1d4f7260b07d8,3,2.301924467086792,1.869102954864502,0,1
mean,nfp_1053,nfp,g_82305c525bae71ce,3,3.848998546600342,1.869102954864502,0,1
mean,nfp_1060,nfp,g_1bcd350208021c58,3,4.091820240020752,1.869102954864502,0,1
mean,nfp_1075,nfp,g_fd82b773057129b5,3,2.310716152191162,1.869102954864502,0,1
mean,nfp_1078,nfp,g_ebdbe98d9e748ebc,3,-1.8154733180999756,1.869102954864502,0,0
mean,nfp_1079,nfp,g_b067fbc42e1b96d0,3,-1.9373838901519775,1.869102954864502,0,0
mean,nfp_1088,nfp,g_7cbb865a72ea4512,3,-0.957709789276123,1.869102954864502,0,0
mean,nfp_1090,nfp,g_a821a3e2c0cf44ca,3,0.37358641624450684,1.869102954864502,0,0
mean,nfp_1091,nfp,g_fda86c97edf476e0,3,-1.098563313484192,1.869102954864502,0,0
mean,nfp_1093,nfp,g_c133e7884ff15bf3,3,-0.14363312721252441,1.869102954864502,0,0
mean,nfp_1102,nfp,g_c43ae36246c19be8,3,-2.899080753326416,1.869102954864502,0,0
mean,nfp_1109,nfp,g_fea7f11d2e3a626a,3,-1.708920955657959,1.869102954864502,0,0
mean,nfp_1113,nfp,g_b659e249edfbdf68,3,-1.936866044998169,1.869102954864502,0,0
mean,nfp_1121,nfp,g_ef0538784fe1ffc5,3,-2.7505197525024414,1.869102954864502,0,0
mean,nfp_1124,nfp,g_df1414fe7d9fb750,3,-1.5699063539505005,1.869102954864502,0,0
mean,nfp_1125,nfp,g_18b376e84af637f3,3,-2.231536388397217,1.869102954864502,0,0
mean,nfp_1133,nfp,g_3768a7d9c374e060,3,-1.070683240890503,1.869102954864502,0,0
mean,nfp_1134,nfp,g_494d451eb99fad4b,3,-3.494905471801758,1.869102954864502,0,0
mean,nfp_1137,nfp,g_9ba118a134d88e59,3,-1.3120778799057007,1.869102954864502,0,0
mean,nfp_1141,nfp,g_1e7c9dc5e4b83795,3,-1.0325253009796143,1.869102954864502,0,0
mean,nfp_1146,nfp,g_27cc601d9bd91fc4,3,-2.1557998657226562,1.869102954864502,0,0
direct,fpq_10,fpq,g_9d7d75a393bdae8d,3,5.829126566113865e-05,0.5,0,0
direct,fpq_108,fpq,g_7680854e5870d6a8,3,0.017986209962091555,0.5,0,0
direct,fpq_11,fpq,g_9d7d75a393bdae8d,3,7.484622751061124e-05,0.5,0,0
direct,fpq_110,fpq,g_aa56a97d51214254,3,5.829126566113865e-05,0.5,0,0
direct,fpq_12,fpq,g_9d7d75a393bdae8d,3,0.0031726828424851893,0.5,0,0
direct,fpq_121,fpq,g_a004f0219676686b,3,0.0011695102650555148,0.5,0,0
direct,fpq_125,fpq,g_ae1f993609e0900e,3,0.0015011822567369915,0.5,0,0
direct,fpq_128,fpq,g_8428aa2091ed4e7b,3,0.0024726231566347748,0.5,0,0
direct,fpq_129,fpq,g_60f23bee598c8a90,3,0.014063627043245474,0.5,0,0
direct,fpq_130,fpq,g_60f23bee598c8a90,3,0.1480471980316895,0.5,0,0
direct,fpq_139,fpq,g_a4f8a8e72b9e76b4,3,0.008577485413711986,0.5,0,0
direct,fpq_142,fpq,g_4b774c3ac99a8ba1,3,0.9859363729567544,0.5,0,1
direct,fpq_143,fpq,g_6e51e9ca91a6b310,3,2.753569111458347e-05,0.5,0,0
direct,fpq_144,fpq,g_6e51e9ca91a6b310,3,0.0002611903190957194,0.5,0,0
direct,fpq_149,fpq,g_f2bcd9d2bd1368c5,3,0.0007096703991005882,0.5,0,0
direct,fpq_15,fpq,g_bf7120dde2b7a065,3,7.484622751061124e-05,0.5,0,0
direct,fpq_159,fpq,g_e7e954d0b1a2d7b7,3,0.01098694263059318,0.5,0,0
direct,fpq_169,fpq,g_387557522a3aaca9,3,4.006369222920725e-05,0.5,0,0
direct,fpq_170,fpq,g_387557522a3aaca9,3,0.008577485413711986,0.5,0,0
direct,fpq_173,fpq,g_5e7c0751a50b4597,3,0.029312230751356316,0.5,0,0
direct,fpq_174,fpq,g_262103bde855ebbb,3,0.0019267346633274755,0.5,0,0
direct,fpq_181,fpq,g_d8d1c195dfeca667,3,0.0019267346633274755,0.5,0,0
direct,fpq_182,fpq,g_d8d1c195dfeca667,3,0.0002034269780552065,0.5,0,0
direct,fpq_184,fpq,g_d8d1c195dfeca667,3,0.02297736991002561,0.5,0,0
direct,fpq_185,fpq,g_09389edfbb93b248,3,0.0031726828424851893,0.5,0,0
direct,fpq_186,fpq,g_09389edfbb93b248,3,0.037326887344129464,0.5,0,0
direct,fpq_191,fpq,g_65a55fbfe45cf18c,3,0.01098694263059318,0.5,0,0
direct,fpq_192,fpq,g_65a55fbfe45cf18c,3,0.01098694263059318,0.5,0,0
direct,fpq_197,fpq,g_485ec2fd456f4df7,3,0.0953494648991095,0.5,0,0
direct,fpq_198,fpq,g_f345a4475fa51f95,3,0.037326887344129464,0.5,0,0
direct,fpq_202,fpq,g_9e56296cfa23f1e7,3,0.2689414213699951,0.5,0,0
direct,fpq_205,fpq,g_15c6fe97d8e2f6e0,3,6.96225625013837e-06,0.5,0,0
direct,fpq_206,fpq,g_15c6fe97d8e2f6e0,3,0.005220125693558397,0.5,0,0
direct,fpq_207,fpq,g_15c6fe97d8e2f6e0,3,0.005220125693558397,0.5,0,0
direct,fpq_208,fpq,g_6595cb9cf7dd268d,3,0.008577485413711986,0.5,0,0
direct,fpq_220,fpq,g_e88d95fcd902f167,3,0.014063627043245474,0.5,0,0
direct,fpq_222,fpq,g_884e56b99d8764d7,3,0.014063627043245474,0.5,0,0
direct,fpq_225,fpq,g_702204dfce746542,3,0.06008665017400762,0.5,0,0
direct,fpq_227,fpq,g_0243a11f53c40470,3,0.06008665017400762,0.5,0,0
direct,fpq_228,fpq,g_0243a11f53c40470,3,0.00033535013046647816,0.5,0,0
direct,fpq_230,fpq,g_a1de105f42d2030f,3,0.0019267346633274755,0.5,0,0
direct,fpq_231,fpq,g_a1de105f42d2030f,3,7.484622751061124e-05,0.5,0,0
direct,fpq_232,fpq,g_a1de105f42d2030f,3,0.0031726828424851893,0.5,0,0
direct,fpq_233,fpq,g_a1de105f42d2030f,3,0.029312230751356316,0.5,0,0
direct,fpq_234,fpq,g_a1de105f42d2030f,3,0.1480471980316895,0.5,0,0
direct,fpq_247,fpq,g_5bbb16d8d84399dc,3,0.006692850924284856,0.5,0,0
direct,fpq_250,fpq,g_3a639c3577edbd5d,3,0.04742587317756679,0.5,0,0
direct,fpq_251,fpq,g_3a639c3577edbd5d,3,0.02297736991002561,0.5,0,0
direct,fpq_257,fpq,g_bf7120dde2b7a065,3,0.7310585786300049,0.5,0,1
direct,fpq_258,fpq,g_bf7120dde2b7a065,3,0.06008665017400762,0.5,0,0
direct,fpq_259,fpq,g_f1911448fada53f3,3,1.4449800373124837e-07,0.5,0,0
direct,fpq_260,fpq,g_f1911448fada53f3,3,0.0005527786369235996,0.5,0,0
direct,fpq_265,fpq,g_e784d5f2127d8f1d,3,0.07585818002124356,0.5,0,0
direct,fpq_266,fpq,g_e784d5f2127d8f1d,3,0.0031726828424851893,0.5,0,0
direct,fpq_273,fpq,g_15c6fe97d8e2f6e0,3,0.029312230751356316,0.5,0,0
direct,fpq_274,fpq,g_5774dd35ca3698fa,3,0.02297736991002561,0.5,0,0
direct,fpq_275,fpq,g_db97c68cc2b3b713,3,1.4449800373124837e-07,0.5,0,0
direct,fpq_276,fpq,g_db97c68cc2b3b713,3,1.0129990980873921e-05,0.5,0,0
direct,fpq_277,fpq,g_9e56296cfa23f1e7,3,0.00043055708132461493,0.5,0,0
direct,fpq_285,fpq,g_5bbb16d8d84399dc,3,0.1480471980316895,0.5,0,0
direct,fpq_292,fpq,g_b32ab8ff142226e5,3,4.450850519411503e-07,0.5,0,0
direct,fpq_295,fpq,g_b927c8cae6c10337,3,0.18242552380635632,0.5,0,0
direct,fpq_305,fpq,g_7a965a3904fbae5f,3,0.0011695102650555148,0.5,0,0
direct,fpq_309,fpq,g_f2bcd9d2bd1368c5,3,0.00033535013046647816,0.5,0,0
direct,fpq_343,fpq,g_38218b79b5b3af5f,3,0.18242552380635632,0.5,0,0
direct,fpq_378,fpq,g_ea03550ceee73397,3,0.18242552380635632,0.5,0,0
direct,fpq_379,fpq,g_ea03550ceee73397,3,0.06008665017400762,0.5,0,0
direct,fpq_380,fpq,g_645d45fa5925f541,3,0.06008665017400762,0.5,0,0
