method,id,set,group_id,partition,false_score,gate_on,premise_count,record_sha256
verify_annotated,fpq_106,fpq,g_3cf0e37d5cc8e4c7,fit,0.98,1,1,4928197a81df3968552abbd3589afb0e1979a96dfa293fe8ec4bba0e54151542
verify_annotated,fpq_107,fpq,g_5259300d91a12b52,fit,0.99,1,1,f9471227c7de6feb8b37836ba6182d7c5d25a07c329ee870f8b6cdf3375ff5ef
verify_annotated,fpq_108,fpq,g_7680854e5870d6a8,fit,0.99,1,1,5c4520307cc6ee57fa469157683b53038770812207ab8888f5601b485d0800b3
verify_annotated,fpq_109,fpq,g_301c7d61ec58c026,fit,0.99,1,1,e6a4cd64575e648f856a19e2576b31a6292e13fe4b0a850594c3470a29935f56
verify_annotated,fpq_11,fpq,g_9d7d75a393bdae8d,fit,0.99,1,1,a46fb97645af6be3f828546e60631860ca5991cd37a218b0894de7b1ed95d6f0
verify_annotated,fpq_110,fpq,g_aa56a97d51214254,fit,0.99,1,1,c6dbe8b96ff1cd7fe6a341e0f890af33d39466b86eeaacc923db10ec9e76afd6
verify_annotated,fpq_111,fpq,g_1c2c52fa313ede3f,test,0.99,1,1,fa4b3ff540d8d03e339add5261d7e3fc8d722382621930974ac7b6b10f89a57e
verify_annotated,fpq_112,fpq,g_879787cb22d42c3c,dev,0.99,1,1,3829dac5fe006f5d87b8fbf989f81299e1f784f6e8c2cf3ae5fc34fb1091c501
verify_annotated,fpq_113,fpq,g_19560cae4bb38fd5,dev,0.95,1,1,bb4b3249ffe4bd30040a383c78f1a71184dd6c9d1bf05e8306efec2c96833c08
verify_annotated,fpq_114,fpq,g_19560cae4bb38fd5,dev,0.95,1,1,288b4ba102c4d2fa2f5d46088e243670a72c5370854f30d2443d86fd44155386
verify_annotated,fpq_115,fpq,g_4ef5f78c47d2ac9a,dev,0.99,1,1,76226d719326e8e9ca911d72d030d03c61f1b694000bfe03f9d861a55c9f2551
verify_annotated,fpq_116,fpq,g_1df5c809ca4cda6e,test,0.99,1,1,16db487a8e21fb5cb33282e1d614e1524843642e252b8fec18a9919090da93f3
verify_annotated,fpq_12,fpq,g_9d7d75a393bdae8d,fit,0.999,1,1,6ecd8c6e599d04bcfa60a7ca2b930b883eb60b10947bcc890b27304ccc6a87ef
verify_annotated,fpq_120,fpq,g_3fb9a79c10c3fa86,test,0.95,1,1,9c67ca74386e7c920437a51b53d9ef7214a941540c8a3b3279f45a9f62d8438b
verify_annotated,fpq_121,fpq,g_a004f0219676686b,fit,0.95,1,1,d70f0170689f1cf2250bb475ddafb9cfa1bb4dd28521f2c359456b3e93129f23
verify_annotated,fpq_122,fpq,g_8959d577de788314,fit,0.98,1,1,f78941ee86c66907cae38ecaca5df42c93bc067abc9a14fcb10253350eada7d8
verify_annotated,fpq_123,fpq,g_8959d577de788314,fit,0.98,1,1,5f2b3a33a43e10b03efdd06271085e0edf34ce003dcddef50fc94a3d0f99172c
verify_annotated,fpq_124,fpq,g_e2d68552015e18cb,fit,0.99,1,1,0f836d9b39a7907fdbb15fd8550a066bc923288b9d5b64d49c9386b2b8a80386
verify_annotated,fpq_125,fpq,g_ae1f993609e0900e,fit,0.99,1,1,fa445931239e00b0a215ac9493f336faafca90c4e761486828f0ea6992a3c9cb
verify_annotated,fpq_126,fpq,g_a41667cd357f463a,dev,0.02,0,1,6549b9515181c66cb474e89aa279b9a8215948195b6f2cb7dbe8ca4e49bdf1de
verify_annotated,fpq_127,fpq,g_42420d5cc72330bd,fit,0.02,0,1,555d5c14df879f0ef52582a8434f3f3bf9cfbcfcf009e7cfa26e90267eede55e
verify_annotated,fpq_128,fpq,g_8428aa2091ed4e7b,fit,0.99,1,1,e3ca11de1f2a8c7927b2bbdcf26523f9ff5ab15ab7e5e84712c96d12e6cbb632
verify_annotated,fpq_129,fpq,g_60f23bee598c8a90,fit,0.99,1,1,6325a78ef64739d282d717f6db9e88543b4647f4fd8dfb35ecbfd23efadb4560
verify_annotated,fpq_13,fpq,g_33ec048c88198b1f,fit,0.98,1,1,7d2f9bab754a9888b49add10279ae13789cc144fb9f9913d8e97eeb4ad47d159
verify_annotated,fpq_130,fpq,g_60f23bee598c8a90,fit,0.99,1,1,044053c77e0c5c48210507b61458aef0295572baad2b939b822440e13ff062b3
verify_annotated,fpq_131,fpq,g_bb3764790e6c2dc6,fit,0.98,1,1,762d5b1fa6ea83214e7f40a9192bf3941cecb7f669147feb0a02d422b77ccc9d
verify_annotated,fpq_133,fpq,g_bb3764790e6c2dc6,fit,0.97,1,1,4f5b7db42fa9a134f2e73d1dc3622702b0e1842459b0d56d9b18322b19255025
verify_annotated,fpq_134,fpq,g_bb3764790e6c2dc6,fit,0.9,1,1,d2c250c20b7d1bfc9d1f53a5d2fbe01885e87016db1eb260a38c47aee49d70a4
verify_annotated,fpq_135,fpq,g_bb3764790e6c2dc6,fit,0.9,1,1,4d969a2f4bcc59f2a0abf9d4155c5f435a2b8d3b08ab61458086df75944d9544
verify_annotated,fpq_136,fpq,g_26c337973a2f5ce8,dev,0.99,1,1,131df9fee34de94dda727de95d043ea68cac81e603d40a53eaadc19900e61803
verify_annotated,fpq_137,fpq,g_b12e6db2bc0d7d79,fit,0.99,1,1,cddef1fa611bf03ae4d405a252cb714b96097c3ff5207f19aeca3f697cac4842
verify_annotated,fpq_138,fpq,g_44f5cd810df0d346,fit,0.99,1,1,33bc222947cd22b6346cd90e96bcd0487e79009ba69f43db3db631da4b05436f
verify_annotated,fpq_139,fpq,g_a4f8a8e72b9e76b4,fit,0.98,1,1,29814548d56f47a4b23a1b9007b6a7a1fd39850fd6535f419b6b2a77c544bc9c
verify_annotated,fpq_14,fpq,g_33ec048c88198b1f,fit,0.99,1,1,a8ab2eeb8c84ae30e946f4d15168b77290f2a49d2ba8fd3c0e4b1ebd9f5eb36d
verify_annotated,fpq_140,fpq,g_97e33d338b97afcd,dev,0.98,1,1,454ec3fb8c7c213d235b3dc947cfcfb5080e84db71d90fd9309a4a7152d240b8
verify_annotated,fpq_141,fpq,g_c76ca195098fc516,test,0.95,1,1,c90f0b265ceb88bb30a735bd87abd736b8de407fc983d3bc59c0fec8118e85d1
verify_annotated,fpq_142,fpq,g_4b774c3ac99a8ba1,fit,0.99,1,1,56e28cf6688b20b6030e8ea420bfcd6181a059f26116cb28b9ad496a79f10075
verify_annotated,fpq_143,fpq,g_6e51e9ca91a6b310,fit,0.98,1,1,131de44948d89304a595890050c8071bb9fef17e816d3657418a9e99c905f3bf
verify_annotated,fpq_144,fpq,g_6e51e9ca91a6b310,fit,0.99,1,1,3c4a0d77206f15d1a4c0e0b630197eafb1327529727fc5acfaf1d970ee420fef
verify_annotated,fpq_145,fpq,g_cbd8e06081de3089,test,0.98,1,1,3ba1a4a81d848d5c2504be1b76f0a5f7e41feb82e52e0b2c5cdc75210efe8833
verify_annotated,fpq_146,fpq,g_cbd8e06081de3089,test,0.98,1,1,18dcb76a3d1c58dc56aadc2bf94f8d57161feb318d58ddfcc9e1a6e00004a412
verify_annotated,fpq_147,fpq,g_cbd8e06081de3089,test,0.95,1,1,15962efd8f668b5f2a48db51a9caae36ca9225e29680880b2f1a8a1e7e3ad2b2
verify_annotated,fpq_148,fpq,g_cbd8e06081de3089,test,0.98,1,1,268404aa3e2a1c494a083703ce0ef3533c12865477be83d0588d90509fcf2a8d
verify_annotated,fpq_149,fpq,g_f2bcd9d2bd1368c5,fit,0.99,1,1,ae0dcf897c0641ab1c3cd94199774f0659f4cbc1f739b1db2f9c6bf620cebe25
verify_annotated,fpq_15,fpq,g_bf7120dde2b7a065,fit,0.99,1,1,060e413410d90d58d500f8964b451cc1d340dcc4ddb9514e845dbd4990fc833a
verify_annotated,fpq_152,fpq,g_b825b5f2564f6566,fit,0.35,0,1,693d804b9c01ae8dc27fe419a3ccb5020232028627e27a9d0979602f5ff2055b
verify_annotated,fpq_153,fpq,g_b825b5f2564f6566,fit,0.35,0,1,492873343d386cb990eb9626feb87900e0244d4aa9d1983333da1c0ea55da32a
verify_annotated,fpq_155,fpq,g_e2560f21ed8b4e5b,test,0.9,1,1,90894cf7c036b7ecdc8443bffab165a9be768b71e73f26c79412f065fe02cbb5
verify_annotated,fpq_156,fpq,g_114ce7da3672d3c4,fit,0.99,1,1,21616e07df7b114430e2ad16e29fde205e5d3efafdfeb26c4c38224ea7b251df
verify_annotated,fpq_157,fpq,g_cbd8e06081de3089,test,0.95,1,1,7da48f1c1305b9370ecdff1a9330e0ec881f157edd4636b6c27311a6caaf7f63
verify_annotated,fpq_158,fpq,g_cbd8e06081de3089,test,0.95,1,1,c0e1790721b88a41272d5db27d220f2e76c367deffe1a3872a6d6f9390552b4f
verify_annotated,fpq_159,fpq,g_e7e954d0b1a2d7b7,fit,0.98,1,1,520e33f43b2e1645d8b8efdb76cd4c24375124f1cafa078f4b62b64bd05345ae
verify_annotated,fpq_16,fpq,g_e49099b5a9af7fe5,dev,0.99,1,1,34dfe3e4c62e4e86619ac15c34aed20e9a0d33a67d34d0797d8b3ca17f43970f
verify_annotated,fpq_160,fpq,g_6a2cab99d0c153e5,test,0.99,1,1,35c5bd080690fd7b0d82bc7f271060eb76f1abbb33fcffa43e51a65fb083659e
verify_annotated,fpq_163,fpq,g_7a7d282b958f2563,fit,0.85,1,1,63c96ad65190f2a37a6777b106e935539c09b6cd92d3b3352914c7638c2da4c4
verify_annotated,fpq_164,fpq,g_63b9cf63c154dc5d,test,0.99,1,1,cc9710cb8d7f12845c2052ff688a3916719f120e2d8cc2a9c5f50be5c827285d
verify_annotated,fpq_165,fpq,g_543e733353e62deb,fit,0.99,1,1,b9148268b1bf1f58e02cc3aaddb5005032921248294e817df99fa21fa959d292
verify_annotated,fpq_166,fpq,g_bf573c2922a5f433,test,0.99,1,1,870898706f7a9726bf0b1dcfc8d2de6db73c0451e15246d57aead4b5378c7fee
verify_annotated,fpq_167,fpq,g_bf573c2922a5f433,test,0.98,1,1,d74f29ca12e5b516deecfd0487efdce9c8bf8f03f71e80d4a962807ea97f753d
verify_annotated,fpq_168,fpq,g_2de0355108a13af1,fit,0.98,1,1,5551b26f26c92aad970ddf662c9aa1649426a791525ec1fe856b6111bfe63ab2
verify_annotated,fpq_169,fpq,g_387557522a3aaca9,fit,0.98,1,1,1f91a45ac11047717ccdd9b6853c160d4d2928e946f292869472aad7bb43aeb5
verify_annotated,fpq_17,fpq,g_e49099b5a9af7fe5,dev,0.99,1,1,45d3e270718798ea7098bf2fcb70336a59630b87972e810388c73af7ba394b89
verify_annotated,fpq_170,fpq,g_387557522a3aaca9,fit,0.99,1,1,65f57f67366d1d317cc4f5944cbb7834b1b331c9a91ad27827f25a64cca090f7
verify_annotated,fpq_173,fpq,g_5e7c0751a50b4597,fit,0.99,1,1,ff22808153635a6ada160294d8df64eac4a3f3fab3768ce1ee41359a2f8ad1e7
verify_annotated,fpq_174,fpq,g_262103bde855ebbb,fit,0.99,1,1,a4143830ddeccc76c900b1fbf5ffa6e5b13791bdc6764b29dcfa09ece009b733
verify_annotated,fpq_175,fpq,g_614ac7f0c4db59da,fit,0.95,1,1,5ea3fba3ae16e7ba2f790e614038cfb33e9d8ea33ea8c32f1abebab2e9e52635
verify_annotated,fpq_176,fpq,g_cffe4000b1433224,dev,0.08,0,1,cc4c27ac94e694d89f2144c192985ad605f85cd4bcbdd9dedab535ba2fec290e
verify_annotated,fpq_177,fpq,g_cffe4000b1433224,dev,0.25,0,1,e5dcfc45faa0725e4e95cfbb0457ca8af797fd148b124022ee411a115e9b2d54
verify_annotated,fpq_178,fpq,g_cffe4000b1433224,dev,0.2,0,1,6f89bbe952eb9a3a7055023ed384baa8625fad877ed2b555ac68706ae201bdbc
verify_annotated,fpq_179,fpq,g_cffe4000b1433224,dev,0.15,0,1,6d8013e0178bc2cbb3984223e3482f83d5016b94c2f2b451fbc78a6c481f0cb6
verify_annotated,fpq_18,fpq,g_db45277df8b457d2,dev,0.99,1,1,d5df1a8724009744a6458c6a341fc4e896b9fc620753c59aeea6990bfdf38117
verify_annotated,fpq_180,fpq,g_27cdcf98645f7331,fit,0.98,1,1,530d6ca86f2fb8174b0abc93872dbd9990086c2b2d6572b982769c2a32cf2f1f
verify_annotated,fpq_181,fpq,g_d8d1c195dfeca667,fit,0.99,1,1,0303edd4227ca732f41c7609c65a38c06066238fc6d4f7eb48175c3c1481ee15
verify_annotated,fpq_182,fpq,g_d8d1c195dfeca667,fit,0.99,1,1,6bd01267a58dd5f7fa6af9b1cc68a4ecc27f8597b9c953d009d7627bf410eac6
verify_annotated,fpq_184,fpq,g_d8d1c195dfeca667,fit,0.99,1,1,47f8cb60d85e00d0a4eac2af562453496526f2820b8d6002be01c5542cb720e1
verify_annotated,fpq_185,fpq,g_09389edfbb93b248,fit,0.99,1,1,c642e55d5a753acf80d34295f4a2aca98e0dce8e18fae3a2336758c18934fbcb
verify_annotated,fpq_186,fpq,g_09389edfbb93b248,fit,0.98,1,1,68f9c349e1baa780cc4e1387efbfab27ad06420b50750edbdff572b4b3379e67
verify_annotated,fpq_188,fpq,g_b6504c084e04c1f2,dev,0.98,1,1,8880891828a3866e0cb239cdb51c67faf65a9d7bdd6eef6ee9d3304ab51481fa
verify_annotated,fpq_189,fpq,g_d8f0374a6b381463,fit,0.99,1,1,6c1a642c71f6d75bc46ca160859816f937e42363d24625785f8d605189382a2a
verify_annotated,fpq_19,fpq,g_8124cae742b6aad4,test,0.99,1,1,06fb912b49dba1a0fceb667c378cd8e93b078dbaf685378ec0c6a0ab4e0a1378
verify_annotated,fpq_190,fpq,g_d8f0374a6b381463,fit,0.99,1,1,77ca90074b83bebaecabcfccbe1be438eef4c2db30305faf8e52cc32b3b34368
verify_annotated,fpq_191,fpq,g_65a55fbfe45cf18c,fit,0.9,1,1,ed934abca6f2c7b9bc817f1ffc1614dc5a0406f3c72404b81413a181685e57ef
verify_annotated,fpq_192,fpq,g_65a55fbfe45cf18c,fit,0.99,1,1,f2dbd93afea8626bdcd1174d6cd2fe8c9e6e3e47eb95043db409a253145924cb
verify_annotated,fpq_193,fpq,g_39287edc0e777ece,fit,0.99,1,1,73fbac30bc099a637b2b7309726abf7dd0d975f8b23da7a9ffe0f4f67508018b
verify_annotated,fpq_194,fpq,g_f1487773f21856e6,fit,0.99,1,1,585721baaba75fa61957f4b3e12e1470369f836de84662989a5de7cde52da987
verify_annotated,fpq_195,fpq,g_f1487773f21856e6,fit,0.99,1,1,81183d2ceaab4bcd7001aa8660eef3ae999b0f8b4aaceee68e397829cf790891
verify_annotated,fpq_196,fpq,g_d7e07c720ab6c76f,dev,0.98,1,1,9e8680e1d3236ffce665fbd92f25930304a148d6765946dec770b1b344d8042a
verify_annotated,fpq_197,fpq,g_485ec2fd456f4df7,fit,0.85,1,1,02fad9d5f71ace0c69be479ecffc9de421c6aa377f1cafa9cd7a1352fa9d9d0f
verify_annotated,fpq_198,fpq,g_f345a4475fa51f95,fit,0.99,1,1,fb082b958cdc0997f86971cea3862d2073da055986419e9de8d3baed6cf6acba
verify_annotated,fpq_2,fpq,g_b307d148060aeba9,dev,0.99,1,1,3e2d0c35a11ea92dc5898551d4da18cecd326dba78895ceff25e15ae445268a6
verify_annotated,fpq_20,fpq,g_8124cae742b6aad4,test,0.99,1,1,6dbdcaf136645b4a767a27496edb4ebdd11ea5befeeb308ae0bdd1006d84a5bb
verify_annotated,fpq_200,fpq,g_81e00db328a19a38,fit,0.99,1,1,0c98ba93bfb0e7f483d4a103a2ace0674ba57544734e15a5ad05b37640edc538
verify_annotated,fpq_201,fpq,g_81e00db328a19a38,fit,0.98,1,1,c51cac80f0570b8ca4cf8b686609d5013916d0aa7ce3f9ca0e4d0ffaedfb1d93
verify_annotated,fpq_202,fpq,g_9e56296cfa23f1e7,fit,0.98,1,1,186d5ee5fba847ca23bf81e540b65d680d2d4e1ab30f9af6b819a3acdd98aebc
verify_annotated,fpq_204,fpq,g_9dd8d2fc49205f38,test,0.05,0,1,60a58446e6658132ecab91b35d89a712a311fe6824faa88f974912844fad4b49
verify_annotated,fpq_205,fpq,g_15c6fe97d8e2f6e0,fit,0.99,1,1,2d3a5cc879696b88b686a40ec48af43248c20bc4f13ef8674f12bc19ecaee4ac
verify_annotated,fpq_206,fpq,g_15c6fe97d8e2f6e0,fit,0.99,1,1,a329da8ed144245c1821931e8a62f3ed3fde9a8e341815b66a22869f76a464ab
verify_annotated,fpq_207,fpq,g_15c6fe97d8e2f6e0,fit,0.99,1,1,ea4d66a254859f6c04591c7ed095ea12cdaaf788e91b399da888d3045e58547a
verify_annotated,fpq_208,fpq,g_6595cb9cf7dd268d,fit,0.98,1,1,67eb9ce205a26af77931ff3f0e50d79a625cd7a960310ff8551a88d6c699adae
verify_annotated,fpq_21,fpq,g_8124cae742b6aad4,test,0.99,1,1,cf46d6a1c7f748f848654b6fcbde6d0b86fbdb701169c218ee96da907e9518df
verify_annotated,fpq_216,fpq,g_ba345732bf0da6e5,fit,0.95,1,1,12f6d36a5804875b4da0d6d9eb4c5c3969bb3c713e63a89d126a08fca2e83de8
verify_annotated,fpq_217,fpq,g_f6c91e0f72eb5194,dev,0.99,1,1,16993789fd4f76d8d54692b59c7aa6ff816c3b727c10541da3e8c0a9e2da0baa
verify_annotated,fpq_218,fpq,g_f6c91e0f72eb5194,dev,0.98,1,1,c7d1943db98eaa70a846fac601b8d382c40b2f12b98f077fe43c52cb980f19a9
verify_annotated,fpq_219,fpq,g_f6c91e0f72eb5194,dev,0.99,1,1,b5ea53226136a6b54434727063bbd34102c00820b5326bee200dd4c09cbcdae6
verify_annotated,fpq_22,fpq,g_158a89f5efc1c650,fit,0.99,1,1,298e1226984c3e10c38e1ac0277d15c209af8acd5c2cb9d27c18f2dabd5e592b
verify_annotated,fpq_220,fpq,g_e88d95fcd902f167,fit,0.98,1,1,55553bbae237d363b2040732c6f220921ac0f5626fa933f9d183e0e07ddd3ab2
verify_annotated,fpq_221,fpq,g_355ddd3fdc98bf5b,test,0.98,1,1,d1f6f50537715614ce710a242556a07dbb987086658a8b25c0ccce9ec6808f3e
verify_annotated,fpq_222,fpq,g_884e56b99d8764d7,fit,0.99,1,1,876cd72d9da7a950260f52709d2a648d4c00fe17484017d643ad5bdeba12a7f3
verify_annotated,fpq_223,fpq,g_ea3b58fed498a2f5,test,0.95,1,1,64b5c0a25244a0d3defffb7c9956e7ccd6aab30ef28ed56a627bae6dad889479
verify_annotated,fpq_224,fpq,g_5d198dc87f6265c9,fit,0.98,1,1,21dca852606543a5be877d63df4080067a5374905b6b263a25f556c554eb86f6
verify_annotated,fpq_225,fpq,g_702204dfce746542,fit,0.99,1,1,e7e5df947180e1c3ab95876849d59a818e4e123804b68560dedb003ea237049c
verify_annotated,fpq_226,fpq,g_306c413840376c8c,test,0.98,1,1,6f919d0466f34ca52e0fe658a0f5261aad28eb990ad175e35f5f4ad7218e0347
verify_annotated,fpq_227,fpq,g_0243a11f53c40470,fit,0.99,1,1,220f9402f688f8b34211fbb87b6c23e2a075bb9e4adc93c4bc5e04e4e4e3e82b
verify_annotated,fpq_228,fpq,g_0243a11f53c40470,fit,0.99,1,1,ef32ccff59995b7fe651a38ad7abdec1f384f4ce06e054d3b6b0e146df36ba78
verify_annotated,fpq_229,fpq,g_bb84c04480c36968,test,0.99,1,1,067e200828c21ca08988c39cf9477d3e68ff229732da90930d4d417bc0108503
verify_annotated,fpq_23,fpq,g_e9ef70af37257443,fit,0.95,1,1,1271df6ce99cac783666725b1e9856b63381db394ed21d6b54c4b2fe10986baf
verify_annotated,fpq_230,fpq,g_a1de105f42d2030f,fit,0.99,1,1,4fea843578b0422c590275893dceca616296029beebd7d5050cc0de59a495e30
verify_annotated,fpq_231,fpq,g_a1de105f42d2030f,fit,0.99,1,1,9d6acc51f354686169fc5c4b622c02420140e28e00a1cf4663c64f3ee368f7fe
verify_annotated,fpq_232,fpq,g_a1de105f42d2030f,fit,0.99,1,1,5c2325803494593b7682722d78e720db09da4f2f27264b81d8cd5137a1c9af0e
verify_annotated,fpq_233,fpq,g_a1de105f42d2030f,fit,0.99,1,1,8ff99277985a13af5770092851c66f9b53613d7e05dfdfec67648d4a8adb9992
verify_annotated,fpq_234,fpq,g_a1de105f42d2030f,fit,0.98,1,1,f46fe8621696fbe7b0ce73fdc41c001e1bbcbac57302ea105b64f1d4b9048a42
verify_annotated,fpq_236,fpq,g_c18b37c73a9e6d5f,fit,0.99,1,1,62afb03a256c0b9892b18dabb8fcd1f7877fb69a5e9cecceefcd2c672f91f258
verify_annotated,fpq_237,fpq,g_c18b37c73a9e6d5f,fit,0.98,1,1,b57341098035e57903ab31c0fb31d8da410d96dd83f828046ae0d6337f3e6332
verify_annotated,fpq_238,fpq,g_c18b37c73a9e6d5f,fit,0.98,1,1,5621e9708d2b89a5e249784becf115602faa45db452899dc8e066faf1f5ecd23
verify_annotated,fpq_239,fpq,g_ed0f1d38c4159510,dev,0.99,1,1,3c7f2ef1bc47e1c36447f71c49a94ec1c0dfc37fbd1034675d0576a898f746ff
verify_annotated,fpq_24,fpq,g_846fcef047e655d9,fit,0.95,1,1,36825d62cc87ae563cf0c99d07bd63e880204c3f9dea8e6dd4ef0241529f9fa8
verify_annotated,fpq_240,fpq,g_ed0f1d38c4159510,dev,0.99,1,1,d59b99bb5a59d0b24fad1aa45d4712143cc91de592b480896c21304c0ec928f9
verify_annotated,fpq_241,fpq,g_3dd398a61fb84167,dev,0.98,1,1,5ee1ba05d6e25bd05f228a686e651774c13e5d3bdc6145dc53827f465689e9e9
verify_annotated,fpq_244,fpq,g_d180357230a9e381,fit,0.99,1,1,88c366ae392a9ab1b08d58ea1e44e0750cb6460980e23ed2fd308c6dff16faa2
verify_annotated,fpq_245,fpq,g_851c78024fbdf837,fit,0.99,1,1,23cd4bc6437341ce6b3a49ebab2e9d803e92e09222deedc1d9f2d32c003c7d37
verify_annotated,fpq_246,fpq,g_b60861031335942c,test,0.9,1,1,5bccdccd696c9e18970592b25f41d4a4cb4cdf2ed1bb2e8b97588724c208c7ba
verify_annotated,fpq_247,fpq,g_5bbb16d8d84399dc,fit,0.99,1,1,3e1449ae0ee3cfcd1308d96767d1c5ed88a7a81a347ba98b39854ee7ecc054fa
verify_annotated,fpq_248,fpq,g_8c556995ab534f4a,fit,0.99,1,1,430eabb9bf80e3134e3fae084c9bb134f6762721cae6a69c5f1bdab556262b8a
verify_annotated,fpq_249,fpq,g_8c556995ab534f4a,fit,0.98,1,1,d1dd9fbe269d651b3e3be3921dd6317f1efa8e74128c80f521085b620bb7d188
verify_annotated,fpq_25,fpq,g_2fa6e5ef34e0df75,fit,0.99,1,1,8b4b42ce6c697c8b97ccc0919dd80ffcfc4a8617b70ddd26485d93e0736fda18
verify_annotated,fpq_250,fpq,g_3a639c3577edbd5d,fit,0.98,1,1,4f0f0c351d804aada25dee73eb794b60d65ecc93dcede7e732f4e4e60da46ee9
verify_annotated,fpq_251,fpq,g_3a639c3577edbd5d,fit,0.99,1,1,54b56d5b129c5bb7dcdbdabdf97ea228063960f6483e27e6116b82399c661b09
verify_annotated,fpq_252,fpq,g_968ca6cdf6cf36dc,test,0.99,1,1,993796e226e1cce8d9b83920e319fdd0f6382da430e3d85a1f10608c48c3654d
verify_annotated,fpq_253,fpq,g_968ca6cdf6cf36dc,test,0.99,1,1,fcdc2ad13c37a9c50622f4c83136e06aa97acf7981ae84eedc240be0d2c4d5b7
verify_annotated,fpq_254,fpq,g_968ca6cdf6cf36dc,test,0.99,1,1,39ca27a2050b292fa5cbb9c078ae0b41cb0bdd18c360fcc4cc668f0802a9cce7
verify_annotated,fpq_255,fpq,g_c0997e51d65d0496,dev,0.25,0,1,9dcfbd544b45056a1a14bbea3d4fb75a8068474f147e6e4b6a8f7fc1ba2a489a
verify_annotated,fpq_256,fpq,g_c0997e51d65d0496,dev,0.35,0,1,825a570146547c5ef7f828d2de8d33a4582ab539a83f9831373ee369fe058210
verify_annotated,fpq_257,fpq,g_bf7120dde2b7a065,fit,0.99,1,1,a15ac72bc560c5b3a968b92474ded25d053d98cae9ca9bd18bbb5a6b7f6bfe40
verify_annotated,fpq_258,fpq,g_bf7120dde2b7a065,fit,0.99,1,1,1ccce0b203edf75740224aa87127e9fa880ed79e388e663d0bd681abe0bc79bc
verify_annotated,fpq_259,fpq,g_f1911448fada53f3,fit,0.98,1,1,d8e17f0ea54e7f5960358e9fb373c460826fe9034d2a75357f1b030dfe5dd45b
verify_annotated,fpq_26,fpq,g_2fa6e5ef34e0df75,fit,0.99,1,1,b0a9511005c546745f9ab40ae4f069499b3d38412d08a1d6fd37ab457233201c
verify_annotated,fpq_260,fpq,g_f1911448fada53f3,fit,0.99,1,1,99d73079e109ed62fbc7533cf401abef649d04d144adbf8cd905f84c4102216c
verify_annotated,fpq_261,fpq,g_a123af131f86bff4,dev,0.99,1,1,6e4109edd33d7dfd63ece8916164d0ea728de43c7f8ac17c2cc566c1b85d5fce
verify_annotated,fpq_262,fpq,g_5c82a064d84d0134,fit,0.85,1,1,84c393024e3d8f3904e8e12b35b2dd62a40356308ada0cf5e96f34e3e480a372
verify_annotated,fpq_263,fpq,g_056696697b597850,fit,0.95,1,1,a43567ffbd730284f14bdf831eee88b380c51badb7ad06e33e1878853b1acc55
verify_annotated,fpq_264,fpq,g_056696697b597850,fit,0.98,1,1,e7d2e271d70069284ac2fc0e8ab22b89523fb5fcd8efd7b2eac204619f29ecc9
verify_annotated,fpq_265,fpq,g_e784d5f2127d8f1d,fit,0.95,1,1,6577930a739dc8c8df2c41a7f6a068cf06ad35ec3a809e0ac89836795f9efa51
verify_annotated,fpq_266,fpq,g_e784d5f2127d8f1d,fit,0.95,1,1,9f40b942742aee2e3ff8ba78d3b905460d1b03ae262421986bc442d3412a7da5
verify_annotated,fpq_267,fpq,g_f7c82ade31e0e73d,fit,0.98,1,1,9d9f68e340de8163ba08b609ae65c06d3f537413ed2a993a11ceab109d1b9fff
verify_annotated,fpq_268,fpq,g_406d9d9dcd2cb2f9,fit,0.99,1,1,046a88bd7dea07905d0e868def67a41d4e9b1b582c7a029bd49afb454a95b3ea
verify_annotated,fpq_269,fpq,g_406d9d9dcd2cb2f9,fit,0.98,1,1,268f977e6c1cdfbc7ab46c9327858c3ef39c541edbbac08ec7ea4f0e37a8f104
verify_annotated,fpq_27,fpq,g_2fa6e5ef34e0df75,fit,0.99,1,1,e639d9d5717479f808d1de8e81a46ff6c4b1c84358d951c0362f313260423c2e
verify_annotated,fpq_270,fpq,g_406d9d9dcd2cb2f9,fit,0.98,1,1,c4ccfa1df5bff03933b9ab6fdb96944dc82d804e5cd72d2d770cfc9023d4f36d
verify_annotated,fpq_271,fpq,g_406d9d9dcd2cb2f9,fit,0.99,1,1,8244c6646267f456d21188d6659cbc86d0648c7d95a06e917b89bc1e51cabda2
verify_annotated,fpq_272,fpq,g_ef72aa0ca82e4d3d,dev,0.99,1,1,da450de6e1a18a0e5a211c919fb8e98a6fa091643317cc553c71cdbf389e70af
verify_annotated,fpq_273,fpq,g_15c6fe97d8e2f6e0,fit,0.99,1,1,6aa5669f1382d2605c8ab8852335edcec2bc883f13d5fcee4fe554c29eadf781
verify_annotated,fpq_274,fpq,g_5774dd35ca3698fa,fit,0.98,1,1,54d998fb1a02eaefdc8004a081edf16648cf1d0a7313c46628d35dd5e37dad3a
verify_annotated,fpq_275,fpq,g_db97c68cc2b3b713,fit,0.98,1,1,11bef353bca76461cf64c2a066577648c610a8b3a56ab3d2fc3a07c29731d474
verify_annotated,fpq_276,fpq,g_db97c68cc2b3b713,fit,0.95,1,1,7f970edb3f444c4aa6ce75f43031125936048adaf8dbef23053fcd2036afe65b
